Date	SWE_Inches	SWE_Code	Snow_Depth_Inches	Snow_Depth_Code
2010-07-29	0	r	1	
2010-07-30	0	r	1	
2010-07-31	0	r	2	
2010-08-01	0	r	1	
2010-08-02	0	r	1	
2010-08-03	0	r	1	
2010-08-04	0	r	1	
2010-08-05	0	r	1	
2010-08-06	0	r	2	
2010-08-07	0	r	1	
2010-08-08	0	r	1	
2010-08-09	0	r	1	
2010-08-10	0	r	1	
2010-08-11	0	r	1	
2010-08-12	0	r	1	
2010-08-13	0	r	1	
2010-08-14	0	r	1	
2010-08-15	0	r	1	
2010-08-16	0	r	1	
2010-08-17	0	r	2	
2010-08-18	0	r	2	
2010-08-19	0	r	1	
2010-08-20	0	r	1	
2010-08-21	0	r	2	
2010-08-22	0	r	1	
2010-08-23	0	r	1	
2010-08-24	0	r	1	
2010-08-25	0	r	1	
2010-08-26	0	r	0	
2010-08-27	0	r	1	
2010-08-28	0	r	2	
2010-08-29	0	r	1	
2010-08-30	0	r	1	
2010-08-31	0	r	1	
2010-09-01	0	r	1	
2010-09-02	0	r	1	
2010-09-03	0	r	1	
2010-09-04	0	r	1	
2010-09-05	0	r		
2010-09-06	0	r		
2010-09-07	0	r		
2010-09-08	0	r		
2010-09-09	0	r		
2010-09-10	0	r		
2010-09-11	0	r		
2010-09-12	0	r		
2010-09-13	0	r		
2010-09-14	0	r	1	
2010-09-15	0	r	8	
2010-09-16	0	r	9	
2010-09-17	0	r	2	
2010-09-18	0	r	1	
2010-09-19	0	r	1	
2010-09-20	0	r	1	
2010-09-21	0	r	1	
2010-09-22	0	r	1	
2010-09-23	0	r	1	
2010-09-24	0	r	1	
2010-09-25	0	r	1	
2010-09-26	0	r	1	
2010-09-27	0	r	1	
2010-09-28	0	r	1	
2010-09-29	0	r	1	
2010-09-30	0	r	1	
2010-10-01	0	r	0	
2010-10-02	0	r	0	
2010-10-03	0	r		
2010-10-04	0	r	1	
2010-10-05	0	r	1	
2010-10-06	0	r	1	
2010-10-07	0	r	1	
2010-10-08	0	r	0	
2010-10-09	0	r	0	
2010-10-10	0	r		
2010-10-11	0	r		
2010-10-12	0	r		
2010-10-13	0	r		
2010-10-14	0	r	0	
2010-10-15	0	r	0	
2010-10-16	0	r	0	
2010-10-17	0	r	1	
2010-10-18	0	r	1	
2010-10-19	0	r	1	
2010-10-20	0	r	1	
2010-10-21	0	r	1	
2010-10-22	0	r	1	
2010-10-23	0	r	1	
2010-10-24	0	r	1	
2010-10-25	0	r	2	
2010-10-26	0	r	1	
2010-10-27	0	r	1	
2010-10-28	0	r	1	
2010-10-29	0	r	1	
2010-10-30	0	r	0	
2010-10-31	0	r	1	
2010-11-01	0	r	0	
2010-11-02	0	r	1	
2010-11-03	0	r	1	
2010-11-04	0	r	1	
2010-11-05	0	r		
2010-11-06	0	r	0	
2010-11-07	0	r	0	
2010-11-08	0	r	7	
2010-11-09	0	r	6	
2010-11-10	0	r	6	
2010-11-11	0	r	7	
2010-11-12	0	r	6	
2010-11-13	0	r	5	
2010-11-14	0	r	4	
2010-11-15	0	r	4	
2010-11-16	0.3		2	
2010-11-17	0.2		3	
2010-11-18	0.1		2	
2010-11-19	0.1		3	
2010-11-20	1.6		16	
2010-11-21	3.1		28	
2010-11-22	3.7		33	
2010-11-23	3.8		27	
2010-11-24	4.7		34	
2010-11-25	4.7		31	
2010-11-26	4.6		29	
2010-11-27	4.6		27	
2010-11-28	5.8		37	
2010-11-29	5.7		33	
2010-11-30	5.6		32	
2010-12-01	5.6		31	
2010-12-02	5.6		29	
2010-12-03	5.6		28	
2010-12-04	5.6		26	
2010-12-05	5.7		27	
2010-12-06	6.6		33	
2010-12-07	7		34	
2010-12-08	7		33	
2010-12-09	7		30	
2010-12-10	7		28	
2010-12-11	6.9		27	
2010-12-12	6.9		25	
2010-12-13	7.1		25	
2010-12-14	6.9		25	
2010-12-15	8.6		40	
2010-12-16	8.7		37	
2010-12-17	8.9		40	
2010-12-18	11.4		53	
2010-12-19	13.6		59	
2010-12-20	16.4		73	
2010-12-21	17.2		74	
2010-12-22	17.5		72	
2010-12-23	18.1		76	
2010-12-24	18		71	
2010-12-25	18		70	
2010-12-26	19		79	
2010-12-27	19		75	
2010-12-28	19		72	
2010-12-29	21.4		89	
2010-12-30	22.4		89	
2010-12-31	22.4		86	
2011-01-01	22.4		85	
2011-01-02	23.9		94	
2011-01-03	24.6		96	
2011-01-04	24.5		92	
2011-01-05	24.5		90	
2011-01-06	24.5		88	
2011-01-07	24.5		87	
2011-01-08	24.5		85	
2011-01-09	24.6		83	
2011-01-10	24.5		82	
2011-01-11	24.4		82	
2011-01-12	25		84	
2011-01-13	25		84	
2011-01-14	25		82	
2011-01-15	24.9		82	
2011-01-16	24.9		80	
2011-01-17	24.8		79	
2011-01-18	24.9		77	
2011-01-19	24.9		76	
2011-01-20	24.8		76	
2011-01-21	24.8		75	
2011-01-22	24.7		74	
2011-01-23	24.6		74	
2011-01-24	24.6		73	
2011-01-25	24.5		73	
2011-01-26	24.5		72	
2011-01-27	24.4		71	
2011-01-28	24.5		71	
2011-01-29	24.5		70	
2011-01-30	25.2		75	
2011-01-31	25.5		76	
2011-02-01	25.6		78	
2011-02-02	25.7		78	
2011-02-03	25.7		76	
2011-02-04	25.7		75	
2011-02-05	25.8		74	
2011-02-06	25.9		73	
2011-02-07	25.9		72	
2011-02-08	26.1		71	
2011-02-09	26		71	
2011-02-10	26		71	
2011-02-11	25.8		70	
2011-02-12	25.8		70	
2011-02-13	25.8		69	
2011-02-14	25.8		69	
2011-02-15	25.9		69	
2011-02-16	26.6		74	
2011-02-17	28.3		88	
2011-02-18	30.1		103	
2011-02-19	32.2		117	
2011-02-20	32.6		116	
2011-02-21	32.5		110	
2011-02-22	32.5		106	
2011-02-23	32.4		106	
2011-02-24	32.4		104	
2011-02-25	32.9		112	
2011-02-26	35		118	
2011-02-27	34.8		114	
2011-02-28	34.7		111	
2011-03-01	34.6		109	
2011-03-02	34.9		110	
2011-03-03	35.6		110	
2011-03-04	35.9		109	
2011-03-05	35.9		108	
2011-03-06	36.1		109	
2011-03-07	37.4		219	
2011-03-08	37.6		113	
2011-03-09	37.5		110	
2011-03-10	37.5		108	
2011-03-11	37.6		105	
2011-03-12	37.4		104	
2011-03-13	37.3		102	
2011-03-14	37.6		104	
2011-03-15	37.6		98	
2011-03-16	37.8		100	
2011-03-17	38.1	e		
2011-03-18	38.8		103	
2011-03-19	39.9		112	
2011-03-20	41.5		128	
2011-03-21	44.5		153	
2011-03-22	45.1		151	
2011-03-23	45.3		145	
2011-03-24	47.2		156	
2011-03-25	50.6		170	
2011-03-26	50.7		162	
2011-03-27	51.6		162	
2011-03-28	51.7		157	
2011-03-29	51.5		152	
2011-03-30	51.3		147	
2011-03-31	51.1		143	
2011-04-01	50.8		137	
2011-04-02	50.3		132	
2011-04-03	50.2		129	
2011-04-04	49.9		126	
2011-04-05	49.6		123	
2011-04-06	49.4		121	
2011-04-07	49		120	
2011-04-08	49.8		129	
2011-04-09	49.9		128	
2011-04-10	49.9		125	
2011-04-11	49.8		119	
2011-04-12	49.7		118	
2011-04-13	49.5		116	
2011-04-14	49.6		117	
2011-04-15	49.4		115	
2011-04-16	49.1		113	
2011-04-17	49.6		111	
2011-04-18	48.8		109	
2011-04-19	48.1		107	
2011-04-20	47.5		106	
2011-04-21	47.1		108	
2011-04-22	47.4		107	
2011-04-23	47.4		110	
2011-04-24	47.3		107	
2011-04-25	47.1		106	
2011-04-26	47.4		106	
2011-04-27	47.2		104	
2011-04-28	47.6		100	
2011-04-29	46.2		101	
2011-04-30	45.2		99	
2011-05-01	44.5		98	
2011-05-02	44		96	
2011-05-03	43.6		94	
2011-05-04	42.3		92	
2011-05-05	41		90	
2011-05-06	39.5		87	
2011-05-07	38.2		85	
2011-05-08	36.7		82	
2011-05-09	35.9		83	
2011-05-10	36.2		86	
2011-05-11	35.6		82	
2011-05-12	35.5		79	
2011-05-13	33.8		76	
2011-05-14	32.1		73	
2011-05-15	31.4		78	
2011-05-16	31.4		79	
2011-05-17	31.5		79	
2011-05-18	32.3		86	
2011-05-19	32.3		79	
2011-05-20	32		76	
2011-05-21	31.9		74	
2011-05-22	31.2		71	
2011-05-23	30.3		68	
2011-05-24	29.4		65	
2011-05-25	28.1		65	
2011-05-26	27.1		64	
2011-05-27	26.7		62	
2011-05-28	25.3		60	
2011-05-29	24.9		65	
2011-05-30	24.9		62	
2011-05-31	24.7		61	
2011-06-01	24.3		58	
2011-06-02	23.6		59	
2011-06-03	22.9		57	
2011-06-04	22.3		56	
2011-06-05	22.6		56	
2011-06-06	21.9		60	
2011-06-07	21.5		54	
2011-06-08	20.4		54	
2011-06-09	19.2		49	
2011-06-10	17.7		44	
2011-06-11	16.7		42	
2011-06-12	15.6		40	
2011-06-13	14		35	
2011-06-14	12.3		34	
2011-06-15	10.8		30	
2011-06-16	9		24	
2011-06-17	7.5		24	
2011-06-18	6.1		20	
2011-06-19	4.6		18	
2011-06-20	2.9		14	
2011-06-21	1		10	
2011-06-22	0	r	7	
2011-06-23	0	r	1	
2011-06-24	0	r	0	
2011-06-25	0	r	0	
2011-06-26	0	r	0	
2011-06-27	0	r	0	
2011-06-28	0	r	1	
2011-06-29	0	r	1	
2011-06-30	0	r		
2011-07-01	0	r		
2011-07-02	0	r		
2011-07-03	0	r	0	
2011-07-04	0	r		
2011-07-05	0	r		
2011-07-06	0	r		
2011-07-07	0	r	0	
2011-07-08	0	r	0	
2011-07-09	0	r	0	
2011-07-10	0	r	0	
2011-07-11	0	r		
2011-07-12	0	r	0	
2011-07-13	0	r		
2011-07-14	0	r	0	
2011-07-15	0	r	0	
2011-07-16	0	r		
2011-07-17	0	r		
2011-07-18	0	r		
2011-07-19	0	r	0	
2011-07-20	0	r		
2011-07-21	0	r	0	
2011-07-22	0	r	0	
2011-07-23	0	r	0	
2011-07-24	0	r		
2011-07-25	0	r	0	
2011-07-26	0	r	0	
2011-07-27	0	r		
2011-07-28	0	r	0	
2011-07-29	0	r		
2011-07-30	0	r		
2011-07-31	0	r		
2011-08-01	0	r		
2011-08-02	0	r	0	
2011-08-03	0	r	0	
2011-08-04	0	r	0	
2011-08-05	0	r	1	
2011-08-06	0	r	0	
2011-08-07	0	r	0	
2011-08-08	0	r	0	
2011-08-09	0	r	0	
2011-08-10	0	r	0	
2011-08-11	0	r	0	
2011-08-12	0	r		
2011-08-13	0	r	0	
2011-08-14	0	r		
2011-08-15	0	r		
2011-08-16	0	r	0	
2011-08-17	0	r		
2011-08-18	0	r		
2011-08-19	0	r		
2011-08-20	0	r	0	
2011-08-21	0	r		
2011-08-22	0	r	0	
2011-08-23	0	r		
2011-08-24	0	r		
2011-08-25	0	r		
2011-08-26	0	r		
2011-08-27	0	r		
2011-08-28	0	r		
2011-08-29	0	r		
2011-08-30	0	r		
2011-08-31	0	r	0	
2011-09-01	0	r		
2011-09-02	0	r	0	
2011-09-03	0	r	0	
2011-09-04	0	r		
2011-09-05	0	r		
2011-09-06	0	r	0	
2011-09-07	0	r		
2011-09-08	0	r		
2011-09-09	0	r	0	
2011-09-10	0	r	0	
2011-09-11	0	r	0	
2011-09-12	0	r	0	
2011-09-13	0	r	0	
2011-09-14	0	r	0	
2011-09-15	0	r		
2011-09-16	0	r	0	
2011-09-17	0	r	0	
2011-09-18	0	r		
2011-09-19	0	r	0	
2011-09-20	0	r	0	
2011-09-21	0	r		
2011-09-22	0	r		
2011-09-23	0	r	0	
2011-09-24	0	r	0	
2011-09-25	0	r		
2011-09-26	0	r	0	
2011-09-27	0	r		
2011-09-28	0	r		
2011-09-29	0	r	0	
2011-09-30	0	r	0	
2011-10-01	0	r	0	
2011-10-02	0	r	0	
2011-10-03	0	r	1	
2011-10-04	0	r	0	
2011-10-05	0.1	r	1	
2011-10-06	0.3		13	
2011-10-07	0.2		18	
2011-10-08	0		6	
2011-10-09	-0.2		1	
2011-10-10	-0.5			
2011-10-11	-0.9			
2011-10-12	-1.4			
2011-10-13	-1.4		0	
2011-10-14	-1.5		0	
2011-10-15	-1.5		0	
2011-10-16	-1.5		0	
2011-10-17	-1.5		0	
2011-10-18	-1.5		0	
2011-10-19	-1.5		1	
2011-10-20	-1.5		0	
2011-10-21	-1.5		0	
2011-10-22	-1.5			
2011-10-23	-1.5			
2011-10-24	-1.5		0	
2011-10-25	-1.5		0	
2011-10-26	-1.4		1	
2011-10-27	-1.4		0	
2011-10-28	-1.5		0	
2011-10-29	-1.5			
2011-10-30	-1.5		0	
2011-10-31	-1.5		0	
2011-11-01	-1.4	r	1	
2011-11-02	-1.4		0	
2011-11-03	-1.3		0	
2011-11-04	-0.8		9	
2011-11-05	-0.8		6	
2011-11-06	-0.4		8	
2011-11-07	-0.3		8	
2011-11-08	-0.3		6	
2011-11-09	-0.3		6	
2011-11-10	-0.3		5	
2011-11-11	-0.4		4	
2011-11-12	0		7	
2011-11-13	-0.1		4	
2011-11-14	-0.1		5	
2011-11-15	-0.2		4	
2011-11-16	-0.3		3	
2011-11-17	-0.3		4	
2011-11-18	-0.3		3	
2011-11-19	-0.2		4	
2011-11-20	-0.5	N	5	
2011-11-21	0.1		5	
2011-11-22	0.1		9	
2011-11-23	0.1		8	
2011-11-24	0.2		8	
2011-11-25	0.4		8	
2011-11-26	0.3		6	
2011-11-27	0.3		6	
2011-11-28	0.2		6	
2011-11-29	0.7		5	
2011-11-30	0.7		5	
2011-12-01	0.6	r	6	
2011-12-02	0.4		6	
2011-12-03	0.5		5	
2011-12-04	0.3	r	6	
2011-12-05	0.3	r	5	
2011-12-06	0.1		5	
2011-12-07	0.4		5	
2011-12-08	0.3		5	
2011-12-09	0.3		5	
2011-12-10	0.3		5	
2011-12-11	0.2		5	
2011-12-12	0.4		5	
2011-12-13	0.4		3	
2011-12-14	0.3		5	
2011-12-15	0.1		6	
2011-12-16	0		6	
2011-12-17	0		5	
2011-12-18	0		5	
2011-12-19	0		6	
2011-12-20	0		5	
2011-12-21	0		5	
2011-12-22	0		6	
2011-12-23	0		5	
2011-12-24	0		5	
2011-12-25	0		5	
2011-12-26	0		5	
2011-12-27	0		4	
2011-12-28	0		4	
2011-12-29	0	r	4	
2011-12-30	0	r	4	
2011-12-31	0	r	4	
2012-01-01	0	r	4	
2012-01-02	0	r	4	
2012-01-03	0	r	3	
2012-01-04	0	r	3	
2012-01-05	0		3	
2012-01-06	0		3	
2012-01-07	0		3	
2012-01-08	0		3	
2012-01-09	0		2	
2012-01-10	0		2	
2012-01-11	0		2	
2012-01-12	0		2	
2012-01-13	0		2	
2012-01-14	0		2	
2012-01-15	0		2	
2012-01-16	0		2	
2012-01-17	0		2	
2012-01-18	0		2	
2012-01-19	0	r	2	
2012-01-20	0	r	3	
2012-01-21	0	r	3	
2012-01-22				
2012-01-23				
2012-01-24	3.2	e		
2012-01-25	3.1		41	
2012-01-26	3.2		22	
2012-01-27	3.2		21	
2012-01-28	3.1		20	
2012-01-29	3		20	
2012-01-30	3.1		19	
2012-01-31	3.1		19	
2012-02-01	3		18	
2012-02-02	2.9		18	
2012-02-03	3		18	
2012-02-04	2.9		18	
2012-02-05	2.8		18	
2012-02-06	2.8		17	
2012-02-07	2.8		17	
2012-02-08	2.8		17	
2012-02-09	2.7		18	
2012-02-10	3		18	
2012-02-11	3.1		18	
2012-02-12	3.2		17	
2012-02-13	3.5		20	
2012-02-14	3.8		22	
2012-02-15	4.1		26	
2012-02-16	4		28	
2012-02-17	3.9		26	
2012-02-18	3.9		24	
2012-02-19	4		24	
2012-02-20	3.9		24	
2012-02-21	3.8		24	
2012-02-22	3.9		22	
2012-02-23	3.9	r	22	
2012-02-24	3.9	r	21	
2012-02-25	3.9	r	20	
2012-02-26	3.9	r	20	
2012-02-27	3.9	r	18	
2012-02-28	4.3		22	
2012-02-29	4.4		22	
2012-03-01	4.9		27	
2012-03-02	4.8		26	
2012-03-03	4.7		25	
2012-03-04	5.1		24	
2012-03-05	5.2		22	
2012-03-06	5.1		22	
2012-03-07	5.4		26	
2012-03-08	5.3		23	
2012-03-09	5.5		22	
2012-03-10	5.4		21	
2012-03-11	5.3		21	
2012-03-12	5.2		196	
2012-03-13	5.1		21	
2012-03-14	5		21	
2012-03-15	5.2		21	
2012-03-16	5.1		21	
2012-03-17	7.2		40	
2012-03-18	8.2		56	
2012-03-19	8.8		57	
2012-03-20	8.8		48	
2012-03-21	8.7		42	
2012-03-22	8.65	e		
2012-03-23	8.6	r		
2012-03-24	8.6		33	
2012-03-25	8.5		32	
2012-03-26	9.3		43	
2012-03-27	9.4		40	
2012-03-28	9.9		43	
2012-03-29	10.1		39	
2012-03-30	10		38	
2012-03-31	9.6		35	
2012-04-01	10.6		45	
2012-04-02	10.7		40	
2012-04-03	10.6		37	
2012-04-04	10.3		36	
2012-04-05	10.3		35	
2012-04-06	10.3		35	
2012-04-07	10.4		35	
2012-04-08	10.3		34	
2012-04-09	9.9		33	
2012-04-10	9.4		32	
2012-04-11	9.1		31	
2012-04-12	9.7		36	
2012-04-13	10.8		48	
2012-04-14	11.9		57	
2012-04-15	11.9		49	
2012-04-16	11.7		45	
2012-04-17	11.4		40	
2012-04-18	10.9		219	
2012-04-19	10.5		34	
2012-04-20	9.8		32	
2012-04-21	8.9		28	
2012-04-22	7.8		25	
2012-04-23	6.7		22	
2012-04-24	5.6		17	
2012-04-25	4.6		15	
2012-04-26	4.2		19	
2012-04-27	3.5		32	
2012-04-28	2.8		28	
2012-04-29	1.7		12	
2012-04-30	0.8		5	
2012-05-01	0	r	2	
2012-05-02	0	r	0	
2012-05-03	0	r		
2012-05-04	0	r	1	
2012-05-05	0	r		
2012-05-06	0	r	0	
2012-05-07	0	r	1	
2012-05-08	0	r	1	
2012-05-09	0	r		
2012-05-10	0	r		
2012-05-11	0	r	0	
2012-05-12	0	r	0	
2012-05-13	0	r		
2012-05-14	0	r		
2012-05-15	0	r		
2012-05-16	0	r		
2012-05-17	0	r		
2012-05-18	0	r	0	
2012-05-19	0	r		
2012-05-20	0	r	0	
2012-05-21	0	r	0	
2012-05-22	0	r		
2012-05-23	0	r	0	
2012-05-24	0	r		
2012-05-25	0	r	0	
2012-05-26	0	r	2	
2012-05-27	0	r		
2012-05-28	0	r	208	
2012-05-29	0	r		
2012-05-30	0	r		
2012-05-31	0	r		
2012-06-01	0	r	0	
2012-06-02	0	r		
2012-06-03	0	r		
2012-06-04	0	r	0	
2012-06-05	0	r	12	
2012-06-06	0	r	2	
2012-06-07	0	r	0	
2012-06-08	0	r	0	
2012-06-09	0	r		
2012-06-10	0	r	0	
2012-06-11	0	r	0	
2012-06-12	0	r		
2012-06-13	0	r		
2012-06-14	0	r	0	
2012-06-15	0	r		
2012-06-16	0	r	0	
2012-06-17	0	r		
2012-06-18	0	r		
2012-06-19	0	r		
2012-06-20	0	r		
2012-06-21	0	r	0	
2012-06-22	0	r	0	
2012-06-23	0	r	0	
2012-06-24	0	r	0	
2012-06-25	0	r	0	
2012-06-26	0	r	0	
2012-06-27	0	r		
2012-06-28	0	r	0	
2012-06-29	0	r	0	
2012-06-30	0	r		
2012-07-01	0	r		
2012-07-02	0	r	220	
2012-07-03	0	r		
2012-07-04	0	r	0	
2012-07-05	0	r		
2012-07-06	0	r		
2012-07-07	0	r		
2012-07-08	0	r		
2012-07-09	0	r		
2012-07-10	0	r		
2012-07-11	0	r		
2012-07-12	0	r		
2012-07-13	0	r		
2012-07-14	0	r		
2012-07-15	0	r	0	
2012-07-16	0	r	0	
2012-07-17	0	r	0	
2012-07-18	0	r	0	
2012-07-19	0	r	0	
2012-07-20	0	r	0	
2012-07-21	0	r	0	
2012-07-22	0	r		
2012-07-23	0	r	0	
2012-07-24	0	r	0	
2012-07-25	0	r		
2012-07-26	0	r		
2012-07-27	0	r	0	
2012-07-28	0	r		
2012-07-29	0	r	0	
2012-07-30	0	r		
2012-07-31	0	r	0	
2012-08-01	0	r	0	
2012-08-02	0	r		
2012-08-03	0	r		
2012-08-04	0	r		
2012-08-05	0	r	0	
2012-08-06	0	r	0	
2012-08-07	0	r	0	
2012-08-08	0	r	0	
2012-08-09	0	r	0	
2012-08-10	0	r		
2012-08-11	0	r		
2012-08-12	0	r		
2012-08-13	0	r		
2012-08-14	0	r		
2012-08-15	0	r	1	
2012-08-16	0	r		
2012-08-17	0	r		
2012-08-18	0	r		
2012-08-19	0	r		
2012-08-20	0	r		
2012-08-21	0	r		
2012-08-22	0	r		
2012-08-23	0	r		
2012-08-24	0	r		
2012-08-25	0	r		
2012-08-26	0	r		
2012-08-27	0	r		
2012-08-28	0	r		
2012-08-29	0	r		
2012-08-30	0	r		
2012-08-31	0	r	0	
2012-09-01	0	r		
2012-09-02	0	r		
2012-09-03	0	r		
2012-09-04	0	r		
2012-09-05	0	r		
2012-09-06	0	r		
2012-09-07	0	r		
2012-09-08	0	r		
2012-09-09	0	r	0	
2012-09-10	0	r	0	
2012-09-11	0	r		
2012-09-12	0	r	0	
2012-09-13	0	r		
2012-09-14	0	r		
2012-09-15	0	r		
2012-09-16	0	r		
2012-09-17	0	r		
2012-09-18	0	r		
2012-09-19	0	r		
2012-09-20	0	r		
2012-09-21	0	r		
2012-09-22	0	r		
2012-09-23	0	r		
2012-09-24	0	r	0	
2012-09-25	0	r		
2012-09-26	0	r	0	
2012-09-27	0	r		
2012-09-28	0	r		
2012-09-29	0	r		
2012-09-30	0	r		
2012-10-01	0	r	0	
2012-10-02	0	r		
2012-10-03	0	r		
2012-10-04	0	r		
2012-10-05	0	r		
2012-10-06	0	r		
2012-10-07	0	r		
2012-10-08	0	r	0	
2012-10-09	0	r		
2012-10-10	0	r		
2012-10-11	0	r		
2012-10-12	0	r		
2012-10-13	0	r	5	
2012-10-14	0	r		
2012-10-15	0	r		
2012-10-16	0	r		
2012-10-17	0	r	219	
2012-10-18	0	r		
2012-10-19	0	r		
2012-10-20	0	r		
2012-10-21	0	r	0	
2012-10-22	0	r	0	
2012-10-23	0	r	5	
2012-10-24	0	r	5	
2012-10-25	0	r	4	
2012-10-26	0	r	1	
2012-10-27	0	r	0	
2012-10-28	0	r		
2012-10-29	0	r		
2012-10-30	0	r		
2012-10-31	0	r		
2012-11-01	0	r		
2012-11-02	0	r		
2012-11-03	0	r	0	
2012-11-04	0	r		
2012-11-05	0	r		
2012-11-06	0	r		
2012-11-07	0	r		
2012-11-08	0	r		
2012-11-09	0	r	5	
2012-11-10	0	r	4	
2012-11-11	0	r	4	
2012-11-12	0	r	3	
2012-11-13	0	r	2	
2012-11-14	0	r	2	
2012-11-15	0	r	1	
2012-11-16	0	r	1	
2012-11-17	0	r		
2012-11-18	1.6	r	11	
2012-11-19	1.8	r	11	
2012-11-20	1.8	r		
2012-11-21	1.6	r	9	
2012-11-22	1.7	r	8	
2012-11-23	1.7	r	8	
2012-11-24	1.8	r	8	
2012-11-25	2	r	7	
2012-11-26	2.2	r	7	
2012-11-27	2.1	r	7	
2012-11-28	1.9			
2012-11-29	2.7		11	
2012-11-30	3.8		14	
2012-12-01	6.4		31	
2012-12-02	6.4		24	
2012-12-03	7.3		28	
2012-12-04	7.4		26	
2012-12-05	7.3		23	
2012-12-06	7.3		19	
2012-12-07	7.7		24	r
2012-12-08	8.2		22	
2012-12-09	8.4		22	
2012-12-10	7.9		20	
2012-12-11	8.1		21	
2012-12-12	7.9		21	
2012-12-13	9.3		27	
2012-12-14	9.6		29	
2012-12-15	9.7		26	
2012-12-16	9.8		28	
2012-12-17	9.9		28	
2012-12-18	11.7		34	
2012-12-19	12		35	
2012-12-20	12.1		35	
2012-12-21	12		34	
2012-12-22	13.5		44	
2012-12-23	15.4		54	
2012-12-24	18.1		70	
2012-12-25	18		66	
2012-12-26	19.2		70	
2012-12-27	19.6		74	
2012-12-28	19.5		68	
2012-12-29	19.5		68	
2012-12-30	19.5		68	
2012-12-31	19.5		66	
2013-01-01	19.3		66	
2013-01-02	19.2		64	
2013-01-03	19.1		63	
2013-01-04	19			
2013-01-05	18.9		60	
2013-01-06	19		62	
2013-01-07	19.1		64	
2013-01-08	19		63	
2013-01-09	18.9		61	
2013-01-10	19.4		62	
2013-01-11	19.4		61	
2013-01-12	19.5		62	
2013-01-13	19.5		60	
2013-01-14	19.5		60	
2013-01-15	19.4		60	
2013-01-16	19.4		59	
2013-01-17	19.3		58	
2013-01-18	19.3		57	
2013-01-19	19.2		57	
2013-01-20	19.1		56	
2013-01-21	19.1		56	
2013-01-22	19		54	
2013-01-23	18.8		219	
2013-01-24	18.9		176	
2013-01-25	19.4		52	
2013-01-26	19.3		51	
2013-01-27	19.3		56	
2013-01-28	19.5		53	
2013-01-29	19.5		53	
2013-01-30	19.5		54	
2013-01-31	19.4		54	
2013-02-01	19.6		220	
2013-02-02	19.7		53	
2013-02-03	19.9		53	
2013-02-04	19.9		52	
2013-02-05	19.8		52	
2013-02-06	19.8		52	
2013-02-07	19.6		52	
2013-02-08	19.7		54	
2013-02-09	19.8		55	
2013-02-10	19.8		55	
2013-02-11	19.8		55	
2013-02-12	19.7		54	
2013-02-13	19.7		54	
2013-02-14	19.8		53	
2013-02-15	19.9		52	
2013-02-16	20		52	
2013-02-17	19.9		52	
2013-02-18	19.8		52	
2013-02-19	19.8	r	51	
2013-02-20	19.8		54	
2013-02-21	19.8		54	
2013-02-22	19.7		55	
2013-02-23	19.6		54	
2013-02-24	19.7	r	220	
2013-02-25	19.7		54	
2013-02-26	20		53	
2013-02-27	20		53	
2013-02-28	19.8		53	
2013-03-01	19.6		51	
2013-03-02	18.5		51	
2013-03-03	18		51	
2013-03-04	18.6		50	
2013-03-05	18.7		52	
2013-03-06	19		55	
2013-03-07	19.9		57	
2013-03-08	20.3		63	
2013-03-09	20.7		62	
2013-03-10	20.8		219	
2013-03-11	20.7		219	
2013-03-12	20.6		56	
2013-03-13	20.3		55	
2013-03-14	20		53	
2013-03-15	19.6		51	
2013-03-16	19.5		50	
2013-03-17	18.9		219	
2013-03-18	18.5		49	
2013-03-19	18.4		48	
2013-03-20	18.1		47	
2013-03-21	18.2		48	
2013-03-22	17.8		220	
2013-03-23	17.6		220	
2013-03-24	17.3		44	
2013-03-25	16.9		43	
2013-03-26	16.7		42	
2013-03-27	16.6		39	
2013-03-28	16.3		41	
2013-03-29	16		39	
2013-03-30	15.3		37	
2013-03-31	15.2		210	
2013-04-01	15.8		40	
2013-04-02	16			
2013-04-03	15.6		37	
2013-04-04	14.9			
2013-04-05	14.5		32	
2013-04-06	14		35	
2013-04-07	13.4		32	
2013-04-08	13.6		38	
2013-04-09	13.8		220	
2013-04-10	13.8			
2013-04-11	12.9		32	
2013-04-12	12.2		30	
2013-04-13	11.5		28	
2013-04-14	10.7		23	
2013-04-15	9.9		24	
2013-04-16	9.5		21	
2013-04-17	10.3		219	
2013-04-18	9.9			
2013-04-19	8.9		21	
2013-04-20	8.4		19	
2013-04-21	7		219	
2013-04-22	5.2		14	
2013-04-23	3.7		13	
2013-04-24	2.7		10	
2013-04-25	1.7		9	
2013-04-26	0.4			
2013-04-27	0	r	2	
2013-04-28	0	r	0	
2013-04-29	0	r		
2013-04-30	0	r		
2013-05-01	0	r	0	
2013-05-02	0	r		
2013-05-03	0	r		
2013-05-04	0	r	220	
2013-05-05	0	r		
2013-05-06	0	r	0	
2013-05-07	0	r	0	
2013-05-08	0	r	219	
2013-05-09	0	r	206	
2013-05-10	0	r	0	
2013-05-11	0	r	219	
2013-05-12	0	r	0	
2013-05-13	0	r		
2013-05-14	0	r		
2013-05-15	0	r	0	
2013-05-16	0	r	0	
2013-05-17	0	r	105	
2013-05-18	0	r		
2013-05-19	0	r	0	
2013-05-20	0	r	220	
2013-05-21	0	r		
2013-05-22	0	r	220	
2013-05-23	0	r	220	
2013-05-24	0	r	220	
